#	34517454
568	2455
569	2439
570	2417
571	2407
572	2399
573	2394
574	2391
575	2388
576	2382
577	2350
578	2344
579	2331
580	2329
581	2307
582	2306
584	2304
585	2302
586	2300
587	2293
588	2283
589	2251
590	2250
591	2243
592	2240
593	2237
594	2227
595	2226
596	2208
598	2206
599	2200
601	2196
602	2193
604	2191
605	2162
606	2157
607	2146
608	2144
609	2141
610	2134
611	2126
613	2125
614	2124
615	2119
617	2103
618	2100
619	2095
620	2092
621	2087
622	2075
623	2073
624	2071
625	2050
626	2038
627	2032
628	2030
629	2028
630	2026
631	2025
632	2023
633	2019
634	2017
635	2013
636	2008
637	1998
638	1997
639	1994
640	1991
641	1984
642	1982
643	1979
644	1974
645	1971
646	1969
647	1966
648	1959
649	1956
650	1948
651	1946
653	1940
654	1939
655	1935
656	1931
658	1926
659	1921
660	1918
661	1912
662	1910
663	1909
664	1893
665	1892
666	1884
668	1876
669	1875
670	1871
671	1869
672	1868
673	1865
674	1859
675	1854
676	1853
677	1852
678	1849
679	1847
680	1846
681	1844
682	1843
684	1842
685	1841
686	1839
688	1838
689	1837
690	1829
691	1828
692	1826
693	1819
694	1815
695	1814
696	1813
697	1812
698	1800
699	1797
700	1796
701	1787
702	1777
703	1774
704	1763
706	1761
707	1759
708	1758
709	1752
710	1743
711	1740
712	1732
713	1731
714	1730
715	1728
716	1717
717	1716
718	1715
719	1713
720	1712
721	1706
722	1702
723	1699
724	1697
725	1695
726	1688
727	1683
728	1680
729	1674
731	1668
732	1667
733	1666
734	1659
735	1658
736	1655
738	1654
739	1651
740	1650
741	1647
742	1645
743	1644
744	1638
745	1636
746	1633
748	1629
750	1616
751	1606
752	1605
754	1604
755	1594
756	1590
757	1579
758	1577
760	1571
761	1566
762	1555
763	1554
764	1551
765	1545
766	1535
767	1532
768	1531
769	1530
770	1521
771	1520
772	1517
773	1513
774	1511
775	1509
776	1508
778	1507
780	1504
781	1501
782	1494
784	1487
785	1485
786	1480
787	1476
790	1474
791	1473
792	1472
793	1471
794	1470
795	1469
796	1466
797	1463
798	1460
799	1456
800	1450
802	1445
803	1444
805	1438
806	1430
807	1426
809	1424
811	1422
812	1420
813	1418
814	1416
815	1414
816	1398
817	1390
819	1389
821	1385
822	1376
823	1375
824	1374
825	1372
826	1367
827	1365
829	1363
830	1362
831	1361
832	1360
834	1357
835	1354
836	1349
837	1348
838	1347
839	1342
840	1341
842	1339
843	1330
844	1328
845	1327
846	1326
847	1324
848	1319
849	1318
851	1317
852	1313
853	1312
854	1307
855	1306
856	1305
857	1304
858	1298
859	1296
