1 0.993584384825773 0.987292586751881
1.1 1.09225205849174 1.08466827979468
1.21 1.20064481224317 1.19150719630826
1.331 1.31970648746751 1.30870121105746
1.4641 1.45046963689303 1.43722094915681
1.61051 1.59406331323474 1.57812177667031
1.771561 1.75172144307519 1.73255008634168
1.9487171 1.92479181375621 1.90174987025347
2.14358881 2.11474569978146 2.08706956931678
2.357947691 2.32318815478971 2.28996918871278
2.5937424601 2.55186899422094 2.51202766936903
2.85311670611 2.80269449209892 2.75495050903853
3.138428376721 3.07773981648053 3.02057763341166
3.4522712143931 3.37926222715507 3.31089152904328
3.79749833583241 3.70971506195803 3.62802566673866
4.17724816941566 4.07176254203469 3.974273267487
4.59497298635722 4.46829543176974 4.35209649397025
5.05447028499294 4.90244759986281 4.76413618939165
5.55991731349224 5.37761354106312 5.21322233161054
6.11590904484146 5.89746693699144 5.7023854226272
6.72749994932561 6.46598035774953 6.23486908806208
7.40024994425817 7.08744623477601 6.81414421268892
8.14027493868399 7.76649926851453 7.44392497779082
8.95430243255239 8.50814047065986 8.12818718237557
9.84973267580763 9.31776307566259 8.87118920815341
10.8347059433884 10.2011805883245 9.67749591031798
11.9181765377272 11.164657253644 10.5520055648599
13.1099941915 12.2149412378092 11.4999797632727
14.42099361065 13.3593007824401 12.5270758105771
15.8630929717149 14.6055635339756 13.6393807607331
17.4494022688864 15.9621591430592 14.8434457471693
19.1943424957751 17.4381650804393 16.1463187986286
21.1137767453526 19.0433554226189 17.5555739730239
23.2251544198879 20.7882521482638 19.0793345295775
25.5476698618766 22.6841782773931 20.7262881490911
28.1024368480643 24.7433120315066 22.5056930495816
30.9126805328707 26.9787411481457 24.4273753153311
34.0039485861578 29.4045166071604 26.5017198215857
37.4043434447736 32.0357053679563 28.7396595621265
41.144777789251 34.8884422889094 31.1526705077985
45.2592555681761 37.9799821614252 33.7527806629383
49.7851811249937 41.3287536327927 36.5526019694828
54.7636992374931 44.954417529065 39.5653914940166
60.2400691612424 48.8779325013652 42.8051437201999
66.2640760773666 53.1216307942666 46.2867092937357
72.8904836851033 57.7093061574862 50.0259286341165
80.1795320536136 62.6663145428068 54.0397635225594
88.197485258975 68.0196865093597 58.3464082881819
97.0172337848725 73.7982486448798 62.9653659788366
106.71895716336 80.032750305332 67.9174837858685
117.390852879696 86.7559919870003 73.2249539511846
